Loan_ID,Customer_ID,Branch,City,State,Gender,Age,Occupation,Annual_Income,Credit_Score,Existing_Loans,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,EMI,Application_Date,Approval_Date,Loan_Status,Disbursed_Amount,Default_Flag,Days_Past_Due,Recovery_Amount,Relationship_Years,Account_Type,Digital_Banking
L01177,C11177,Chennai North,Chennai,Tamil Nadu,Female,41,Salaried,83009,732,4,Auto,62598,15.47,60,1504.69,2024-07-06,13-07-2024,Approved,62598,No,0,0,4,Savings,Yes
L01178,C11178,Chennai North,Chennai,Tamil Nadu,Female,50,Salaried,94500,715,3,Home,206508,7.67,48,5009.54,2025-11-10,20-11-2025,Approved,206508,No,0,0,12,Savings,Yes
L01179,C11179,Lucknow,Lucknow,Uttar Pradesh,Female,30,Business,98552,621,0,Home,571903,13.38,180,7379.54,2025-11-09,,Pending,0,No,0,0,14,Current,Yes
L01180,C11180,Jaipur,Jaipur,Rajasthan,Female,33,Student,104193,752,1,Education,37660,8.9,120,475.03,2025-01-10,,Pending,0,No,0,0,5,Savings,No
L01181,C11181,Ahmedabad,Ahmedabad,Gujarat,Female,42,Salaried,113283,675,1,Home,219980,12.18,48,5812.38,2025-09-30,,Rejected,0,No,0,0,0,Savings,Yes
L01182,C11182,Bengaluru East,Bengaluru,Karnataka,Female,46,Business,53260,573,1,Home,155222,9.57,48,3904.85,2024-07-21,29-07-2024,Approved,155222,No,0,0,3,Current,No
L01183,C11183,Pune East,Pune,Maharashtra,Male,49,Self-employed,62222,705,2,Education,71312,9.74,180,755.02,2024-02-28,05-03-2024,Approved,71312,No,0,0,2,Savings,Yes
L01184,C11184,Kochi,Kochi,Kerala,Female,52,Salaried,32613,595,1,Home,565447,8.69,48,13988.09,2025-07-07,09-07-2025,Approved,565447,No,0,0,0,Savings,No
L01185,C11185,Kochi,Kochi,Kerala,Male,31,Business,59708,651,0,Personal,114661,11.22,60,2505.61,2025-11-07,,Rejected,0,No,0,0,14,Savings,No
L01186,C11186,Chandigarh,Chandigarh,Chandigarh,Female,41,Self-employed,133506,829,0,Auto,97940,15.83,36,3435.07,2025-01-30,08-02-2025,Approved,97940,No,0,0,14,Savings,No
L01187,C11187,Chandigarh,Chandigarh,Chandigarh,Male,42,Salaried,41800,716,0,Education,106668,14.54,60,2511.94,2025-01-29,07-02-2025,Approved,106668,No,0,0,8,Savings,Yes
L01188,C11188,Jaipur,Jaipur,Rajasthan,Male,33,Salaried,45003,745,1,Home,194321,8.27,36,6113.55,2024-05-02,11-05-2024,Approved,194321,Yes,118,90224,13,Savings,Yes
L01189,C11189,Jaipur,Jaipur,Rajasthan,Male,52,Salaried,34451,738,4,Home,204299,12.79,120,3025.15,2025-09-24,30-09-2025,Approved,204299,No,0,0,10,Savings,No
L01190,C11190,Mumbai South,Mumbai,Maharashtra,Male,32,Salaried,154035,534,3,Education,62738,9.48,84,1024.75,2024-07-05,11-07-2024,Approved,62738,No,0,0,4,Savings,Yes
L01191,C11191,Ahmedabad,Ahmedabad,Gujarat,Male,45,Business,93333,605,1,Business,80790,13.73,48,2196.78,2024-07-26,,Pending,0,No,0,0,9,Current,No
L01192,C11192,Bhubaneswar,Bhubaneswar,Odisha,Male,40,Salaried,160938,635,3,Personal,96036,15.8,36,3366.87,2024-10-04,,Rejected,0,No,0,0,5,Savings,No
L01193,C11193,Kolkata West,Kolkata,West Bengal,Female,53,Business,43709,581,1,Education,88745,11.97,120,1271.69,2025-12-19,,Pending,0,No,0,0,12,Current,Yes
L01194,C11194,Bengaluru East,Bengaluru,Karnataka,Female,47,Salaried,73493,597,3,Business,328599,10.37,48,8392.63,2024-06-12,,Pending,0,No,0,0,4,Savings,No
L01195,C11195,Mumbai South,Mumbai,Maharashtra,Female,43,Salaried,62161,703,2,Auto,91331,8.86,60,1889.68,2024-04-29,06-05-2024,Approved,91331,No,0,0,4,Current,No
L01196,C11196,Bhopal,Bhopal,Madhya Pradesh,Female,35,Salaried,146444,655,1,Auto,95183,14.94,180,1328.26,2024-10-30,02-11-2024,Approved,95183,Yes,126,4980,10,Current,Yes
L01197,C11197,Chandigarh,Chandigarh,Chandigarh,Female,27,Salaried,53041,704,0,Home,450887,12.31,48,11942.33,2025-12-22,,Rejected,0,No,0,0,2,Savings,Yes
L01198,C11198,Patna,Patna,Bihar,Male,27,Self-employed,70323,775,0,Personal,58806,12.1,36,1956.01,2025-12-29,01-01-2026,Approved,58806,No,0,0,13,Current,No
L01199,C11199,Hyderabad Central,Hyderabad,Telangana,Male,27,Self-employed,53766,636,4,Home,312164,16.4,48,8910.9,2025-11-20,27-11-2025,Approved,312164,Yes,158,130502,14,Current,Yes
L01200,C11200,Patna,Patna,Bihar,Female,54,Salaried,126637,679,3,Home,359345,14.24,180,4843.63,2024-05-01,04-05-2024,Approved,359345,No,0,0,5,Savings,Yes
L01201,C11201,Kochi,Kochi,Kerala,Female,30,Salaried,75674,714,0,Home,235508,13.01,120,3517.78,2024-08-10,,Rejected,0,No,0,0,3,Current,No
L01202,C11202,Lucknow,Lucknow,Uttar Pradesh,Male,26,Salaried,142050,744,1,Education,83248,12.79,120,1232.69,2025-09-19,28-09-2025,Approved,83248,No,0,0,5,Savings,Yes
L01203,C11203,Kochi,Kochi,Kerala,Male,24,Salaried,138243,677,1,Education,38177,7.55,48,923.97,2024-06-14,18-06-2024,Approved,38177,No,0,0,6,Savings,Yes
L01204,C11204,Pune East,Pune,Maharashtra,Male,41,Self-employed,95818,696,1,Business,203177,12.45,36,6792.14,2024-12-29,01-01-2025,Approved,203177,No,0,0,5,Savings,Yes
L01205,C11205,Jaipur,Jaipur,Rajasthan,Female,55,Business,67995,741,1,Business,172961,15.09,48,4821.53,2025-05-28,04-06-2025,Approved,172961,No,0,0,6,Savings,No
L01206,C11206,Ahmedabad,Ahmedabad,Gujarat,Male,53,Salaried,54896,584,4,Business,291020,9.09,84,4695.55,2024-04-17,26-04-2024,Approved,291020,No,0,0,3,Savings,Yes
L01207,C11207,Chennai North,Chennai,Tamil Nadu,Male,53,Self-employed,77723,779,1,Home,433411,15.14,180,6107.58,2024-08-17,20-08-2024,Approved,433411,No,0,0,2,Current,No
L01208,C11208,Kochi,Kochi,Kerala,Male,46,Student,151426,624,3,Personal,105281,7.89,180,999.45,2025-01-14,,Rejected,0,No,0,0,5,Savings,Yes
L01209,C11209,Patna,Patna,Bihar,Female,36,Self-employed,58406,615,3,Home,413804,13.75,60,9574.95,2025-08-30,,Rejected,0,No,0,0,7,Current,No
L01210,C11210,Chandigarh,Chandigarh,Chandigarh,Female,32,Business,29361,705,1,Education,79397,10.82,84,1351.97,2025-06-30,03-07-2025,Approved,79397,No,0,0,11,Savings,Yes
L01211,C11211,Pune East,Pune,Maharashtra,Female,34,Salaried,157967,567,1,Personal,49296,12.92,180,621.12,2025-03-21,,Rejected,0,No,0,0,0,Current,No
L01212,C11212,Bhubaneswar,Bhubaneswar,Odisha,Male,58,Self-employed,30891,608,3,Home,399130,8.78,120,5008.61,2025-02-25,,Rejected,0,No,0,0,9,Savings,No
L01213,C11213,Kolkata West,Kolkata,West Bengal,Female,52,Salaried,26008,601,2,Auto,180555,9.79,60,3817.63,2025-12-03,,Rejected,0,No,0,0,9,Current,No
L01214,C11214,Mumbai South,Mumbai,Maharashtra,Male,59,Self-employed,104237,659,0,Personal,51789,10.1,84,862.44,2025-06-15,,Pending,0,No,0,0,10,Savings,No
L01215,C11215,Kochi,Kochi,Kerala,Male,45,Salaried,178165,636,2,Home,467156,9,180,4738.21,2025-06-11,,Rejected,0,No,0,0,0,Current,Yes
L01216,C11216,Mumbai South,Mumbai,Maharashtra,Male,31,Salaried,145240,678,0,Personal,57994,12.48,36,1939.55,2024-01-19,,Rejected,0,No,0,0,5,Current,No
L01217,C11217,Pune East,Pune,Maharashtra,Male,35,Salaried,166459,649,0,Personal,59992,13.5,120,913.52,2025-07-18,28-07-2025,Approved,59992,No,0,0,8,Savings,No
L01218,C11218,Ahmedabad,Ahmedabad,Gujarat,Male,21,Salaried,142198,669,2,Business,104769,7.51,36,3259.45,2025-11-26,03-12-2025,Approved,104769,No,0,0,12,Savings,No
L01219,C11219,Chandigarh,Chandigarh,Chandigarh,Male,22,Self-employed,118699,665,2,Education,55111,14.93,120,886.77,2025-11-11,,Rejected,0,No,0,0,9,Current,No
L01220,C11220,Kolkata West,Kolkata,West Bengal,Male,53,Self-employed,30113,710,0,Personal,41233,11.23,180,474.63,2024-02-05,09-02-2024,Approved,41233,No,0,0,3,Savings,Yes
L01221,C11221,Hyderabad Central,Hyderabad,Telangana,Female,40,Self-employed,91077,753,0,Personal,55947,13.49,84,1032.75,2025-07-26,,Rejected,0,No,0,0,12,Current,Yes
L01222,C11222,Hyderabad Central,Hyderabad,Telangana,Male,45,Salaried,58042,759,0,Personal,65114,13,84,1184.55,2025-05-04,11-05-2025,Approved,65114,No,0,0,5,Savings,Yes
L01223,C11223,Kolkata West,Kolkata,West Bengal,Male,42,Salaried,102305,674,3,Personal,70960,10.23,60,1515.73,2025-12-02,,Rejected,0,No,0,0,11,Savings,No
L01224,C11224,Pune East,Pune,Maharashtra,Male,27,Self-employed,85754,696,4,Home,153201,11.9,36,5081.15,2024-05-20,26-05-2024,Approved,153201,No,0,0,5,Savings,Yes
L01225,C11225,Kochi,Kochi,Kerala,Male,46,Salaried,73453,842,0,Business,327621,9.63,180,3446.85,2024-05-26,03-06-2024,Approved,327621,No,0,0,13,Current,Yes
L01226,C11226,Kolkata West,Kolkata,West Bengal,Female,56,Salaried,109208,636,4,Personal,43716,12.76,60,989.31,2024-06-23,,Rejected,0,No,0,0,11,Savings,No
L01227,C11227,Mumbai South,Mumbai,Maharashtra,Female,28,Student,110902,593,3,Home,326154,15.75,120,5412.8,2025-10-14,19-10-2025,Approved,326154,No,0,0,8,Current,No
L01228,C11228,Hyderabad Central,Hyderabad,Telangana,Female,51,Salaried,120976,696,1,Personal,38500,10.18,120,512.63,2024-10-29,06-11-2024,Approved,38500,No,0,0,9,Current,Yes
L01229,C11229,Hyderabad Central,Hyderabad,Telangana,Female,59,Salaried,112390,699,0,Home,215437,12.27,84,3834.23,2024-03-26,,Rejected,0,No,0,0,2,Savings,Yes
L01230,C11230,Patna,Patna,Bihar,Male,48,Self-employed,159474,773,3,Personal,42948,14.81,120,687.91,2024-03-10,13-03-2024,Approved,42948,No,0,0,15,Savings,Yes
L01231,C11231,Hyderabad Central,Hyderabad,Telangana,Female,32,Salaried,41408,676,2,Personal,106624,9.41,60,2234.62,2024-08-19,28-08-2024,Approved,106624,Yes,161,36996,3,Current,No
L01232,C11232,Chandigarh,Chandigarh,Chandigarh,Female,33,Salaried,125012,722,3,Home,401233,11.48,84,6971.77,2024-06-15,22-06-2024,Approved,401233,No,0,0,2,Current,Yes
L01233,C11233,Chennai North,Chennai,Tamil Nadu,Female,29,Business,175887,687,3,Home,329020,7.97,120,3986.71,2025-08-11,12-08-2025,Approved,329020,No,0,0,3,Savings,No
L01234,C11234,Jaipur,Jaipur,Rajasthan,Male,57,Salaried,86329,757,2,Home,519241,8.26,120,6371.39,2025-02-23,28-02-2025,Approved,519241,No,0,0,5,Current,No
L01235,C11235,Hyderabad Central,Hyderabad,Telangana,Female,60,Self-employed,145015,624,4,Business,274476,14.91,84,5282.65,2024-12-02,,Rejected,0,No,0,0,11,Savings,Yes
L01236,C11236,Patna,Patna,Bihar,Male,32,Salaried,140633,652,4,Personal,90623,12.98,180,1145.41,2025-10-08,,Rejected,0,No,0,0,4,Current,Yes
L01237,C11237,Chandigarh,Chandigarh,Chandigarh,Female,26,Salaried,111026,690,2,Business,131842,14.61,48,3643.25,2025-03-11,14-03-2025,Approved,131842,No,0,0,12,Savings,Yes
L01238,C11238,Bengaluru East,Bengaluru,Karnataka,Male,22,Salaried,156800,604,2,Education,141269,12.33,36,4714.45,2025-08-14,22-08-2025,Approved,141269,No,0,0,2,Current,No
L01239,C11239,Kolkata West,Kolkata,West Bengal,Male,22,Business,175171,661,0,Personal,95640,7.92,60,1935.57,2024-05-31,07-06-2024,Approved,95640,No,0,0,6,Savings,No
L01240,C11240,Mumbai South,Mumbai,Maharashtra,Female,53,Salaried,30417,659,3,Business,86233,14.42,180,1172.84,2024-11-22,29-11-2024,Approved,86233,Yes,61,7986,7,Savings,Yes
L01241,C11241,Chennai North,Chennai,Tamil Nadu,Male,57,Student,105576,783,2,Home,529326,11.34,120,7393.71,2024-03-01,07-03-2024,Approved,529326,No,0,0,3,Savings,Yes
L01242,C11242,Hyderabad Central,Hyderabad,Telangana,Female,24,Self-employed,103469,794,1,Education,57077,11.1,60,1243.84,2025-12-14,23-12-2025,Approved,57077,No,0,0,12,Current,Yes
L01243,C11243,Bhubaneswar,Bhubaneswar,Odisha,Female,26,Salaried,116404,595,4,Home,335194,9.68,120,4370.43,2024-03-02,,Rejected,0,No,0,0,10,Current,No
L01244,C11244,Mumbai South,Mumbai,Maharashtra,Female,39,Salaried,89568,684,0,Auto,151144,14.88,48,4197.26,2025-08-21,24-08-2025,Approved,151144,No,0,0,3,Savings,No
L01245,C11245,Hyderabad Central,Hyderabad,Telangana,Male,46,Student,36164,618,1,Personal,43817,11.61,48,1145.5,2025-07-11,,Rejected,0,No,0,0,12,Current,Yes
L01246,C11246,Pune East,Pune,Maharashtra,Male,39,Salaried,46550,577,3,Education,63610,8.12,180,612.31,2025-11-30,,Rejected,0,No,0,0,1,Savings,No
L01247,C11247,Pune East,Pune,Maharashtra,Male,42,Salaried,103541,643,2,Business,99646,9.2,120,1273.08,2025-07-13,21-07-2025,Approved,99646,No,0,0,0,Current,Yes
L01248,C11248,Jaipur,Jaipur,Rajasthan,Female,34,Salaried,158460,719,0,Home,285876,13.59,84,5292.78,2024-04-28,08-05-2024,Approved,285876,No,0,0,10,Savings,Yes
L01249,C11249,Kolkata West,Kolkata,West Bengal,Female,57,Self-employed,134678,635,4,Auto,50942,12.63,48,1357.31,2025-06-01,,Rejected,0,No,0,0,8,Current,No
L01250,C11250,Patna,Patna,Bihar,Female,43,Salaried,87162,691,2,Personal,79464,8.72,84,1267.24,2024-05-06,10-05-2024,Approved,79464,Yes,138,36228,3,Savings,No
L01251,C11251,Patna,Patna,Bihar,Female,23,Salaried,79595,590,0,Personal,46941,12.44,84,839.72,2025-10-29,,Rejected,0,No,0,0,7,Savings,Yes
L01252,C11252,Ahmedabad,Ahmedabad,Gujarat,Female,51,Salaried,90816,626,0,Home,154419,12.95,120,2301.09,2024-04-25,,Pending,0,No,0,0,11,Savings,No
L01253,C11253,Delhi Central,Delhi,Delhi,Male,55,Salaried,59928,618,0,Business,115557,13.4,48,3123.1,2024-08-26,,Pending,0,No,0,0,1,Current,No
L01254,C11254,Jaipur,Jaipur,Rajasthan,Male,21,Salaried,98268,790,0,Home,520816,13.71,180,6834.74,2025-08-28,02-09-2025,Approved,520816,No,0,0,6,Savings,No
L01255,C11255,Pune East,Pune,Maharashtra,Male,56,Business,40596,609,2,Home,482551,15.81,48,13628.72,2024-10-10,,Rejected,0,No,0,0,14,Savings,No
L01256,C11256,Bengaluru East,Bengaluru,Karnataka,Female,37,Self-employed,175558,613,3,Home,243038,10.86,84,4143.53,2024-11-01,,Rejected,0,No,0,0,5,Current,Yes
L01257,C11257,Hyderabad Central,Hyderabad,Telangana,Male,32,Salaried,53280,594,0,Home,350577,12.23,36,11682.72,2025-12-05,,Rejected,0,No,0,0,1,Current,Yes
L01258,C11258,Bengaluru East,Bengaluru,Karnataka,Female,49,Business,69521,669,0,Business,159401,14.51,36,5487.52,2025-08-31,04-09-2025,Approved,159401,No,0,0,13,Savings,Yes
L01259,C11259,Kolkata West,Kolkata,West Bengal,Female,33,Salaried,167528,681,3,Personal,61024,7.77,36,1905.8,2025-05-21,27-05-2025,Approved,61024,No,0,0,0,Savings,No
L01260,C11260,Chennai North,Chennai,Tamil Nadu,Female,26,Salaried,34072,685,3,Home,199033,8.48,120,2465.6,2025-01-24,02-02-2025,Approved,199033,No,0,0,2,Current,No
L01261,C11261,Bengaluru East,Bengaluru,Karnataka,Male,28,Salaried,91554,626,2,Education,133854,8.51,84,2120.45,2024-04-23,,Rejected,0,No,0,0,2,Current,Yes
L01262,C11262,Jaipur,Jaipur,Rajasthan,Female,40,Salaried,39101,834,1,Education,129559,10.21,48,3299.03,2024-07-07,09-07-2024,Approved,129559,No,0,0,0,Savings,No
L01263,C11263,Bengaluru East,Bengaluru,Karnataka,Male,58,Salaried,46569,761,0,Auto,129977,14.18,84,2448.71,2025-04-30,,Rejected,0,No,0,0,12,Savings,Yes
L01264,C11264,Chandigarh,Chandigarh,Chandigarh,Male,47,Business,117568,778,2,Home,218445,11.73,36,7227.36,2025-10-29,03-11-2025,Approved,218445,No,0,0,0,Savings,No
L01265,C11265,Pune East,Pune,Maharashtra,Female,58,Salaried,54346,662,0,Auto,78951,10.38,120,1060.03,2025-08-18,,Pending,0,No,0,0,2,Savings,No
L01266,C11266,Lucknow,Lucknow,Uttar Pradesh,Female,39,Business,165472,715,3,Home,441505,11.35,120,6169.53,2025-11-21,25-11-2025,Approved,441505,No,0,0,1,Savings,No
L01267,C11267,Hyderabad Central,Hyderabad,Telangana,Female,37,Salaried,85482,595,0,Business,137428,12.65,84,2474.01,2024-10-25,,Rejected,0,No,0,0,4,Savings,No
L01268,C11268,Hyderabad Central,Hyderabad,Telangana,Male,24,Salaried,163696,728,1,Personal,115730,13.13,48,3112.22,2024-11-29,,Pending,0,No,0,0,8,Current,No
L01269,C11269,Hyderabad Central,Hyderabad,Telangana,Female,23,Salaried,55741,719,3,Personal,76582,9.19,180,785.43,2024-01-10,13-01-2024,Approved,76582,No,0,0,15,Savings,Yes
L01270,C11270,Pune East,Pune,Maharashtra,Female,21,Self-employed,82096,850,0,Home,159528,12.44,84,2853.78,2024-09-11,18-09-2024,Approved,159528,No,0,0,3,Savings,Yes
L01271,C11271,Lucknow,Lucknow,Uttar Pradesh,Male,28,Salaried,131481,694,0,Personal,118693,14.17,48,3253.59,2024-08-28,05-09-2024,Approved,118693,No,0,0,14,Current,Yes
L01272,C11272,Ahmedabad,Ahmedabad,Gujarat,Male,55,Self-employed,113300,675,2,Personal,30774,15.99,120,515.31,2025-03-11,16-03-2025,Approved,30774,No,0,0,1,Savings,Yes
L01273,C11273,Bhubaneswar,Bhubaneswar,Odisha,Female,35,Salaried,56127,776,1,Business,123244,15.87,120,2054.53,2024-03-28,07-04-2024,Approved,123244,No,0,0,11,Current,No
L01274,C11274,Lucknow,Lucknow,Uttar Pradesh,Male,57,Student,106014,618,1,Business,179149,13.22,180,2292.66,2024-01-13,17-01-2024,Approved,179149,No,0,0,7,Current,No
L01275,C11275,Ahmedabad,Ahmedabad,Gujarat,Male,49,Salaried,175668,648,4,Business,223307,15.27,84,4343,2025-03-28,29-03-2025,Approved,223307,Yes,170,36162,8,Savings,Yes
L01276,C11276,Kochi,Kochi,Kerala,Male,53,Salaried,61116,656,1,Personal,98179,15.8,60,2377.1,2024-01-02,09-01-2024,Approved,98179,No,0,0,11,Savings,No
L01277,C11277,Hyderabad Central,Hyderabad,Telangana,Female,29,Salaried,118981,660,2,Home,266533,10.6,84,4507.83,2024-01-18,20-01-2024,Approved,266533,No,0,0,3,Savings,No
L01278,C11278,Mumbai South,Mumbai,Maharashtra,Male,47,Self-employed,71318,655,2,Personal,22346,10.08,84,371.89,2024-04-27,,Rejected,0,No,0,0,1,Current,Yes
L01279,C11279,Chennai North,Chennai,Tamil Nadu,Male,37,Salaried,31168,724,1,Personal,80067,8.28,36,2519.36,2024-06-28,01-07-2024,Approved,80067,No,0,0,13,Savings,No
L01280,C11280,Mumbai South,Mumbai,Maharashtra,Male,22,Business,94334,702,4,Education,31511,11.98,84,555.92,2025-03-21,,Rejected,0,No,0,0,7,Current,No
L01281,C11281,Ahmedabad,Ahmedabad,Gujarat,Male,40,Business,62834,762,1,Business,237205,10.95,36,7760.17,2024-04-19,25-04-2024,Approved,237205,No,0,0,11,Current,Yes
L01282,C11282,Kochi,Kochi,Kerala,Female,52,Self-employed,93019,680,1,Personal,75293,8.25,84,1182.93,2025-07-01,07-07-2025,Approved,75293,No,0,0,4,Current,Yes
L01283,C11283,Ahmedabad,Ahmedabad,Gujarat,Female,21,Salaried,134656,670,2,Business,289814,16.07,48,8223.8,2024-10-09,,Pending,0,No,0,0,14,Current,No
L01284,C11284,Lucknow,Lucknow,Uttar Pradesh,Female,60,Salaried,147442,623,0,Auto,65752,13.25,60,1504.49,2024-01-16,18-01-2024,Approved,65752,No,0,0,9,Current,No
L01285,C11285,Bengaluru East,Bengaluru,Karnataka,Male,36,Salaried,96270,712,2,Education,145173,14.15,84,2732.59,2025-07-14,16-07-2025,Approved,145173,No,0,0,10,Current,No
L01286,C11286,Kolkata West,Kolkata,West Bengal,Female,31,Salaried,175688,634,1,Home,359541,13.44,60,8261.87,2024-10-16,,Rejected,0,No,0,0,2,Savings,Yes
L01287,C11287,Chandigarh,Chandigarh,Chandigarh,Female,33,Salaried,46052,613,0,Business,304937,9.6,48,7675.54,2024-12-11,,Rejected,0,No,0,0,9,Savings,Yes
L01288,C11288,Lucknow,Lucknow,Uttar Pradesh,Female,58,Self-employed,165729,674,0,Business,292416,9.84,36,9413.49,2024-12-21,,Rejected,0,No,0,0,3,Savings,Yes
L01289,C11289,Mumbai South,Mumbai,Maharashtra,Male,44,Salaried,98129,787,1,Business,142109,13.87,36,4847.98,2024-11-14,23-11-2024,Approved,142109,No,0,0,7,Current,Yes
L01290,C11290,Mumbai South,Mumbai,Maharashtra,Female,24,Student,78119,745,1,Home,516407,9.31,120,6628.58,2025-04-02,12-04-2025,Approved,516407,No,0,0,1,Savings,Yes
L01291,C11291,Bhopal,Bhopal,Madhya Pradesh,Female,23,Self-employed,80012,641,0,Home,543327,13.71,180,7130.16,2024-04-11,,Rejected,0,No,0,0,14,Current,Yes
L01292,C11292,Bhopal,Bhopal,Madhya Pradesh,Male,45,Self-employed,65786,847,2,Auto,63350,14,60,1474.04,2024-04-10,15-04-2024,Approved,63350,No,0,0,14,Current,No
L01293,C11293,Bhubaneswar,Bhubaneswar,Odisha,Male,28,Salaried,139700,655,1,Education,32966,11.75,48,864.08,2025-07-25,02-08-2025,Approved,32966,No,0,0,0,Current,Yes
L01294,C11294,Bhopal,Bhopal,Madhya Pradesh,Female,59,Self-employed,84427,743,3,Home,367842,8.45,36,11603.35,2025-07-19,21-07-2025,Approved,367842,No,0,0,15,Savings,Yes
L01295,C11295,Bhubaneswar,Bhubaneswar,Odisha,Male,59,Self-employed,179161,644,3,Personal,35809,12.32,84,638.27,2024-12-12,,Rejected,0,No,0,0,1,Current,No
L01296,C11296,Lucknow,Lucknow,Uttar Pradesh,Male,21,Salaried,100181,638,4,Home,528952,13.95,60,12294.08,2024-12-26,,Rejected,0,No,0,0,1,Savings,Yes
L01297,C11297,Chandigarh,Chandigarh,Chandigarh,Female,39,Salaried,60377,706,1,Home,582139,8.59,120,7245.74,2024-02-08,,Rejected,0,No,0,0,12,Current,No
L01298,C11298,Patna,Patna,Bihar,Female,37,Salaried,148773,758,0,Personal,77997,13.64,60,1800.33,2024-03-08,10-03-2024,Approved,77997,No,0,0,11,Savings,Yes
L01299,C11299,Pune East,Pune,Maharashtra,Male,28,Self-employed,103169,720,0,Personal,21264,9.46,60,446.17,2024-02-17,,Pending,0,No,0,0,8,Savings,No
L01300,C11300,Patna,Patna,Bihar,Male,28,Business,83230,627,4,Home,434074,15.2,120,7056.39,2024-03-08,09-03-2024,Approved,434074,No,0,0,3,Current,Yes
L01301,C11301,Patna,Patna,Bihar,Male,41,Self-employed,37281,730,0,Personal,114331,10.78,180,1283.73,2025-07-17,,Pending,0,No,0,0,9,Current,Yes
L01302,C11302,Chennai North,Chennai,Tamil Nadu,Female,35,Salaried,48780,743,0,Home,158952,14.88,60,3771.45,2025-05-25,28-05-2025,Approved,158952,No,0,0,13,Savings,No
L01303,C11303,Jaipur,Jaipur,Rajasthan,Male,56,Salaried,54141,768,3,Business,252761,14.76,48,7003.82,2024-08-27,06-09-2024,Approved,252761,No,0,0,3,Current,No
L01304,C11304,Hyderabad Central,Hyderabad,Telangana,Male,45,Self-employed,36957,780,4,Personal,49764,14.11,36,1703.48,2024-06-06,11-06-2024,Approved,49764,No,0,0,11,Current,No
L01305,C11305,Bhopal,Bhopal,Madhya Pradesh,Female,50,Salaried,118874,719,3,Home,583539,12,36,19381.85,2025-01-05,10-01-2025,Approved,583539,No,0,0,15,Savings,No
L01306,C11306,Chandigarh,Chandigarh,Chandigarh,Male,34,Salaried,108374,702,2,Business,357912,7.64,48,8677.32,2025-03-28,30-03-2025,Approved,357912,No,0,0,10,Current,Yes
L01307,C11307,Ahmedabad,Ahmedabad,Gujarat,Male,31,Business,112118,682,4,Personal,39333,15.54,48,1105.46,2025-07-22,27-07-2025,Approved,39333,No,0,0,14,Current,No
L01308,C11308,Hyderabad Central,Hyderabad,Telangana,Male,21,Salaried,123893,806,1,Home,185440,15.24,180,2625.94,2024-07-30,,Pending,0,No,0,0,6,Current,No
L01309,C11309,Ahmedabad,Ahmedabad,Gujarat,Male,43,Business,82118,748,4,Education,109610,7.97,180,1045.59,2025-12-11,16-12-2025,Approved,109610,No,0,0,12,Savings,Yes
L01310,C11310,Delhi Central,Delhi,Delhi,Female,44,Self-employed,93080,643,0,Personal,23329,13.69,120,357.89,2024-05-28,,Rejected,0,No,0,0,13,Savings,No
L01311,C11311,Kolkata West,Kolkata,West Bengal,Female,48,Student,27315,648,2,Personal,27572,14.13,120,430.26,2025-09-01,,Pending,0,No,0,0,15,Current,No
L01312,C11312,Hyderabad Central,Hyderabad,Telangana,Male,48,Self-employed,178798,787,0,Home,559603,12.24,48,14802.52,2024-07-04,11-07-2024,Approved,559603,No,0,0,4,Current,Yes
L01313,C11313,Bengaluru East,Bengaluru,Karnataka,Male,32,Salaried,63594,657,0,Education,138807,10.84,84,2365.05,2025-03-12,20-03-2025,Approved,138807,No,0,0,5,Savings,No
